event_id,event_name,dance_style,description,day_of_week,start_date,end_date,start_time,end_time,source,location,price,url,event_type,address_id,time_stamp,Label,event_type_new
2379,Lester Quitzau Trio,swing,"An evening with the multiple Juno Award winning Lester Quitzau Trio. Livestream + In Person. Doors at 5:30 PM, walk-ins welcome.",Friday,2025-03-28,2025-03-28,19:00:00,21:00:00,Where to Swing Dance in Victoria - Swing Victoria,"Hermann's Jazz Club,  BC, V8W 1J9, CA",$30 plus fees/tax,https://hermannsjazz.com/,other,19753.0,2025-03-09 17:43:20.781732,0.0,other
2381,Stella White with the Ashley Wey Trio,swing,"Featuring 17-year-old rising jazz vocalist Stella White. Livestream + In Person. Doors at 5:30 PM, walk-ins welcome.",Sunday,2025-03-30,2025-03-30,19:00:00,21:00:00,Where to Swing Dance in Victoria - Swing Victoria,"Hermann's Jazz Club,  BC, V8W 1J9, CA",$25 plus fees/tax,https://hermannsjazz.com/,other,19753.0,2025-03-09 17:43:20.781732,0.0,other
2382,The Smokin’ Hot Toasters | Big Hank's 78th B-day Bash,swing,"A revitalized edition of The Smokin’ Hot Toasters is set to hit the road and b…. Livestream + In Person. Doors at 5:30 PM, walk-ins welcome.",Friday,2025-04-04,2025-04-04,19:00:00,21:00:00,Where to Swing Dance in Victoria - Swing Victoria,"Hermann's Jazz Club,  BC, V8W 1J9, CA",$25 plus fees/tax,https://hermannsjazz.com/,other,19753.0,2025-03-09 17:43:20.781732,0.0,other
2383,Canadian Beauty presents: Two Bobs And A Mule play The Freewheelin' Bob Dylan,swing,"Featuring other favourites and gems! Livestream + In Person. Doors at 5:30 PM, walk-ins welcome.",Thursday,2025-04-10,2025-04-10,19:00:00,21:00:00,Where to Swing Dance in Victoria - Swing Victoria,"Hermann's Jazz Club,  BC, V8W 1J9, CA",$30 plus fees/tax,https://hermannsjazz.com/,other,19753.0,2025-03-09 17:43:20.781732,0.0,other
2384,Canadian Beauty presents: Two Bobs And A Mule play Bob Dylan's Blood On The Tracks,swing,"Plus other favourites and gems! Livestream + In Person. Doors at 5:30 PM, walk-ins welcome.",Friday,2025-04-11,2025-04-11,19:00:00,21:00:00,Where to Swing Dance in Victoria - Swing Victoria,"Hermann's Jazz Club,  BC, V8W 1J9, CA",$30 plus fees/tax,https://hermannsjazz.com/,other,19753.0,2025-03-09 17:43:20.781732,0.0,other
2385,Angela Verbrugge Quartet | Greatest Love Songs ‘30s to the ‘50s,swing,"Exploring the greatest love songs popularized from the 1930s to 1950s. Livestream + In Person. Doors at 5:30 PM, walk-ins welcome.",Saturday,2025-04-19,2025-04-19,19:00:00,21:00:00,Where to Swing Dance in Victoria - Swing Victoria,"Hermann's Jazz Club,  BC, V8W 1J9, CA",$28 plus fees/tax,https://hermannsjazz.com/,other,19753.0,2025-03-09 17:43:20.781732,0.0,other
2388,Club Voltaire | Django Jazz,swing,"Club Voltaire features Oliver Swain, Adam Dobres, Richard Moody & Paul Dowd in a Django Jazz performance. Livestream + In Person. Doors at 5:30 PM, walk-ins welcome.",Saturday,2025-05-03,2025-05-03,19:00:00,21:00:00,Where to Swing Dance in Victoria - Swing Victoria,"Hermann's Jazz Club,  BC, V8W 1J9, CA",$30 plus fees/tax,https://hermannsjazz.com/,other,19753.0,2025-03-09 17:43:20.781732,0.0,other
2390,VICTORIA INTERNATIONAL KIZOMBA FESTIVAL,"douceur, kizomba, semba, tarraxinha, tarraxo, urban kiz","Featuring locally and internationally renowned instructors teaching social dance styles including Semba, Kizomba, Urban Kiz, Tarraxinha, Tarraxo, and Douceur, plus elements of Afro Beat, Afro House and Kuduro. The festival spans multiple rooms—including dedicated Kizomba and Urban Kiz rooms—with an after party.",Thursday,2025-04-17,2025-04-21,,,VICTORIA INTERNATIONAL KIZOMBA FESTIVAL | Visitor In Victoria,"Victoria Convention Centre, 720 Douglas Street Victoria,  BC, V8W 3M7, CA",,https://visitorinvictoria.ca/blog/,social dance,19777.0,2025-03-09 17:44:05.047867,0.0,social dance
2396,Saturday Workshops,kizomba,Workshop sessions as part of the festival,Saturday,2025-04-19,2025-04-19,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,,,https://alces.world/festival-gallery/,workshop,,2025-03-09 17:49:38.054359,0.0,workshop
2397,Saturday Jack and Jill,kizomba,Jack and Jill social dance event at the festival,Saturday,2025-04-19,2025-04-19,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,,,https://alces.world/festival-gallery/,social dance,,2025-03-09 17:49:38.054359,0.0,social dance
2398,Saturday Fashion Show,kizomba,Fashion show as part of the festival,Saturday,2025-04-19,2025-04-19,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,,,https://alces.world/festival-gallery/,other,,2025-03-09 17:49:38.054359,0.0,other
2399,Saturday Party,kizomba,Dance party event during the festival,Saturday,2025-04-19,2025-04-19,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,,,https://alces.world/festival-gallery/,social dance,,2025-03-09 17:49:38.054359,0.0,social dance
2400,Sunday Workshops,kizomba,Workshop sessions as part of the festival,Sunday,2025-04-20,2025-04-20,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,,,https://alces.world/festival-gallery/,workshop,,2025-03-09 17:49:38.054359,0.0,workshop
2401,Sunday Jack and Jill,kizomba,Jack and Jill social dance event at the festival,Sunday,2025-04-20,2025-04-20,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,,,https://alces.world/festival-gallery/,social dance,,2025-03-09 17:49:38.054359,0.0,social dance
2402,Sunday Awards,kizomba,Awards ceremony as part of the festival,Sunday,2025-04-20,2025-04-20,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,,,https://alces.world/festival-gallery/,other,,2025-03-09 17:49:38.054359,0.0,other
2403,Sunday Party,kizomba,Dance party event during the festival,Sunday,2025-04-20,2025-04-20,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,,,https://alces.world/festival-gallery/,social dance,,2025-03-09 17:49:38.054359,0.0,social dance
2394,Victoria International Kizomba Festival: 6th Edition,kizomba,"4 Days of Workshops, Dancing & Afterparties",Thursday,2025-04-17,2025-04-21,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,"Victoria, BC, Victoria, BC, CA",,https://alces.world/festival-gallery/,social dance,1837.0,2025-03-09 17:49:38.054359,0.0,social dance
2395,Friday Party,kizomba,Part of the Victoria International Kizomba Festival,Friday,2025-04-18,2025-04-18,,,Featured Featured Events from February 27 – March 21 – Afro-Latin ...,Centennial Square,,https://alces.world/festival-gallery/,social dance,0.0,2025-03-09 17:49:38.054359,0.0,social dance
2628,BRAYDEN KING'S STAYIN' WILD TOUR AT THE DUKE SALOON!,,BRAYDEN KING'S STAYIN' WILD TOUR at The Duke Saloon.,Friday,2025-03-14,2025-03-14,20:00:00,,"Line Dancing at the Red Barn Tickets, Sat, Nov 9, 2024 at 6:00 PM ...","The Duke Saloon,  BC, V8T 1G8, CA",From $15.00,https://www.eventbrite.com/d/local/events/,social dance,19788.0,2025-03-09 18:14:01.473302,0.0,social dance
2629,Holi Afterparty 2025: Victoria,,Holi Afterparty 2025 event at Wicket Hall.,Friday,2025-03-14,2025-03-14,21:00:00,,"Line Dancing at the Red Barn Tickets, Sat, Nov 9, 2024 at 6:00 PM ...","Wicket Hall,  BC, V8W 2C2, CA",From $15.00,https://www.eventbrite.com/d/local/events/,social dance,19789.0,2025-03-09 18:14:01.473302,0.0,social dance
2630,Persian New Year Celebration with Saeed Mohammadi,,Persian New Year Celebration featuring Saeed Mohammadi at Ambrosia Banquet & Events.,Saturday,2025-03-22,2025-03-22,20:00:00,,"Line Dancing at the Red Barn Tickets, Sat, Nov 9, 2024 at 6:00 PM ...","Ambrosia Banquet & Events,  BC, V8W 1R6, CA",From $0.00,https://www.eventbrite.com/d/local/events/,social dance,19790.0,2025-03-09 18:14:01.473302,0.0,social dance
2631,6th Victoria International Kizomba Fest: Sensual Edition: Bachata & Kizomba,"bachata, kizomba",6th Victoria International Kizomba Fest featuring bachata and kizomba at 720 Douglas St.,Thursday,2025-04-17,2025-04-17,21:00:00,,"Line Dancing at the Red Barn Tickets, Sat, Nov 9, 2024 at 6:00 PM ...",720 Douglas St,From $170.67,https://www.eventbrite.com/d/local/events/,social dance,0.0,2025-03-09 18:14:01.473302,0.0,social dance
2647,Land Acknowledgement & Milonga,"milonga, tango",DJ Alexis Boileau,Friday,2025-04-11,2025-04-12,20:00:00,01:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,social dance,0.0,2025-03-09 18:16:52.697067,0.0,social dance
2648,Brunch Buffet,tango,Brunch Buffet (remaining food until 1PM),Saturday,2025-04-12,2025-04-12,11:00:00,12:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,other,0.0,2025-03-09 18:16:52.697067,0.0,other
2649,Workshop #1 – To Be Announced,tango,Workshop,Saturday,2025-04-12,2025-04-12,12:00:00,13:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,workshop,0.0,2025-03-09 18:16:52.697067,0.0,workshop
2650,Afternoon Milonga,"milonga, tango",DJ Rebecca Rorick Smith,Saturday,2025-04-12,2025-04-12,13:00:00,17:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,social dance,0.0,2025-03-09 18:16:52.697067,0.0,social dance
2651,Evening Milonga,"milonga, tango",DJ Olga Bogatova,Saturday,2025-04-12,2025-04-13,20:00:00,01:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,social dance,0.0,2025-03-09 18:16:52.697067,0.0,social dance
2652,Brunch Buffet,tango,Brunch Buffet (remaining food until 1PM),Sunday,2025-04-13,2025-04-13,11:00:00,12:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,other,0.0,2025-03-09 18:16:52.697067,0.0,other
2653,Workshop #2 – To Be Announced,tango,Workshop,Sunday,2025-04-13,2025-04-13,12:00:00,13:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,workshop,0.0,2025-03-09 18:16:52.697067,0.0,workshop
2654,Afternoon Milonga,"milonga, tango",DJ Tara TP,Sunday,2025-04-13,2025-04-13,13:00:00,17:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,social dance,0.0,2025-03-09 18:16:52.697067,0.0,social dance
2655,Closing Milonga,"milonga, tango",DJ Dan Boccia For parents: Onsite Child Minding service available during Afternoon Milongas for ages 0-5. A Parents Room will also be open during Evening Milongas,Sunday,2025-04-13,2025-04-14,20:00:00,01:00:00,Victoria Tango Marathon – April 11-13 2025,,,https://victoriatangomarathon.com/schedule/,social dance,0.0,2025-03-09 18:16:52.697067,0.0,social dance
2681,Hike to McKenzie Bight,tango,"Outdoor adventure hike as part of the Victoria Tango Marathon. Enjoy a 3.2km loop hike at McKenzie Bight with bus transportation provided. Pre-registration is required by March 31, 2024.",Friday,2025-04-11,2025-04-11,13:00:00,17:00:00,Victoria Tango Marathon – April 11-13 2025,"DaVinci Center (195 Bay Street) / Gowlland Tod Provincial Park (McKenzie Bight),  BC, V9E 2A3, CA",$0,https://victoriatangomarathon.com/outdoor-adventure-vtm-2025/,other,19796.0,2025-03-09 18:21:09.266624,0.0,other
2688,Alive Tango Practica,tango,Alive Tango Practica event at 1303 Broad Street,Wednesday,2025-04-09,2025-04-09,,,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/calendar/,social dance,0.0,2025-03-09 18:21:42.422498,0.0,social dance
2689,Alive Tango Practica,tango,Alive Tango Practica event at 1303 Broad Street,Wednesday,2025-04-16,2025-04-16,,,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/calendar/,social dance,0.0,2025-03-09 18:21:42.422498,0.0,social dance
2690,Alive Tango Practica,tango,Alive Tango Practica event at 1303 Broad Street,Wednesday,2025-04-23,2025-04-23,,,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/calendar/,social dance,0.0,2025-03-09 18:21:42.422498,0.0,social dance
2691,Alive Tango Practica,tango,Alive Tango Practica event at 1303 Broad Street,Wednesday,2025-04-30,2025-04-30,,,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/calendar/,social dance,0.0,2025-03-09 18:21:42.422498,0.0,social dance
2692,Alive Tango Practica,tango,Alive Tango Practica event at 1303 Broad Street,Wednesday,2025-05-07,2025-05-07,,,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/calendar/,social dance,0.0,2025-03-09 18:21:42.422498,0.0,social dance
2693,Alive Tango Practica,tango,Alive Tango Practica event at 1303 Broad Street,Wednesday,2025-05-14,2025-05-14,,,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/calendar/,social dance,0.0,2025-03-09 18:21:42.422498,0.0,social dance
2708,Victoria Tango Marathon 2025,"milonga, tango","The 2025 Victoria Tango Marathon is a social dance event featuring 5 milongas, 2 workshops, and 1 outdoor activity. It will be held at the Da Vinci Centre from April 11 to 13, 2025, with childcare services available and a registration pass priced at $180 (after early bird deadline).",Friday,2025-04-11,2025-04-13,,,Victoria Tango Marathon – April 11-13 2025,"Da Vinci Centre, Victoria,  BC, V9A 3K4, CA",$180,https://www.victoriatangomarathon.com/#details,social dance,1970.0,2025-03-09 18:24:07.025805,0.0,"social dance, workshop"
2710,Victoria Tango Marathon,tango,"The 2025 Victoria Tango Marathon will once again be held in the stunning Da Vinci Centre, minutes from downtown Victoria. Enjoy dancing in a hall with high ceilings, a glowing chandelier, and a spacious but busy dance floor.",,2025-04-11,2025-04-13,,,Victoria Tango Marathon – April 11-13 2025,"Da Vinci Centre, 195 Bay St, Victoria, BC V9A 3K4,  BC, V9A3K4, CA",,https://victoriatangomarathon.com/venue/,social dance,1962.0,2025-03-09 18:24:35.085263,0.0,social dance
2726,Jorge Olguin Weekend with Tango,tango,Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-06-21,2025-06-21,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:26:27.373538,0.0,workshop
2727,Jorge Olguin Weekend with Tango,tango,Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-06-22,2025-06-22,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:26:27.373538,0.0,workshop
2728,Jorge Olguin Weekend with Tango,tango,Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-07-19,2025-07-19,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:26:27.373538,0.0,workshop
2729,Jorge Olguin Weekend with Tango,tango,Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-07-20,2025-07-20,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:26:27.373538,0.0,workshop
2730,Jorge Olguin Weekend with Tango,tango,Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-08-16,2025-08-16,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:26:27.373538,0.0,workshop
2731,Jorge Olguin Weekend with Tango,tango,Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-08-17,2025-08-17,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:26:27.373538,0.0,workshop
2732,Jorge Olguin Weekend with Tango,tango,Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-09-20,2025-09-20,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:26:27.373538,0.0,workshop
2733,Jorge Olguin Weekend with Tango,tango,Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-09-21,2025-09-21,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,http://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:26:27.373538,0.0,workshop
2746,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-03-22,2025-03-22,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2747,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-03-23,2025-03-23,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2748,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-05-17,2025-05-17,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2749,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-05-18,2025-05-18,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2750,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-06-21,2025-06-21,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2751,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-06-22,2025-06-22,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2752,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-07-19,2025-07-19,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2753,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-07-20,2025-07-20,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2754,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-08-16,2025-08-16,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2755,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-08-17,2025-08-17,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2756,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-09-20,2025-09-20,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2757,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin -,tango,Jorge Olguin Weekend with Tango Weekend Intensive with Jorge Olguin - Topics tbd each month,Saturday,2025-09-21,2025-09-21,17:00:00,02:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/classes/,workshop,0.0,2025-03-09 18:28:03.224311,0.0,workshop
2758,Weekend Intensive with Jorge Olguin,tango,Topics tbd each month,Saturday,2025-03-22,2025-03-22,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/intensive/,workshop,0.0,2025-03-09 18:28:41.380065,0.0,workshop
2759,Weekend Intensive with Jorge Olguin,tango,Topics tbd each month,Saturday,2025-03-23,2025-03-23,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/intensive/,workshop,0.0,2025-03-09 18:28:41.380065,0.0,workshop
2760,Weekend Intensive with Jorge Olguin,tango,Topics tbd each month,Saturday,2025-05-17,2025-05-17,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/intensive/,workshop,0.0,2025-03-09 18:28:41.380065,0.0,workshop
2761,Weekend Intensive with Jorge Olguin,tango,Topics tbd each month,Saturday,2025-05-18,2025-05-18,17:00:00,14:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,1303 Broad Street,,https://alivetangovictoria.ca/eventcategory/intensive/,workshop,0.0,2025-03-09 18:28:41.380065,0.0,workshop
2782,Jesse Cook - Live in Vancouver,,Jesse Cook live concert event in Vancouver.,Saturday,2025-04-12,2025-04-12,20:00:00,,Jesse Cook in Concert – leaving the best to last. | My Global Event ...,"The Centre in Vancouver For Performing Arts, Vancouver, BC,  BC, V6B 2W1, CA",,https://www.youtube.com/watch?v=XPe-xQPSrf8,other,2078.0,2025-03-09 18:30:39.550886,1.0,other
2783,Jesse Cook - Live in Edmonton,,Jesse Cook live concert event in Edmonton.,Monday,2025-04-21,2025-04-21,20:00:00,,Jesse Cook in Concert – leaving the best to last. | My Global Event ...,"Northern Alberta Jubilee Auditorium, Edmonton, AB,  BC, T6G 2T2, CA",,https://www.youtube.com/watch?v=XPe-xQPSrf8,other,2079.0,2025-03-09 18:30:39.550886,1.0,other
2784,Jesse Cook - Live in Calgary,,Jesse Cook live concert event in Calgary.,Tuesday,2025-04-22,2025-04-22,20:00:00,,Jesse Cook in Concert – leaving the best to last. | My Global Event ...,"Southern Alberta Jubilee Auditorium, Calgary, AB,  BC, T2N 1M4, CA",,https://www.youtube.com/watch?v=XPe-xQPSrf8,other,2080.0,2025-03-09 18:30:39.550886,1.0,other
2785,Jesse Cook - Live in Winnipeg,,Jesse Cook live concert event in Winnipeg.,Thursday,2025-04-24,2025-04-24,20:00:00,,Jesse Cook in Concert – leaving the best to last. | My Global Event ...,"Burton Cummings Theatre, Winnipeg, MB,  BC, R3B 2H2, CA",,https://www.youtube.com/watch?v=XPe-xQPSrf8,other,2081.0,2025-03-09 18:30:39.550886,1.0,other
2786,Madhouse: Saint Paddys Edition Featuring Yurie,,Madhouse: Saint Paddys Edition Featuring Yurie scheduled on 2025-03-14 at 22:00. (tickets),Friday,2025-03-14,2025-03-14,22:00:00,,"The Capital Ballroom • Capital Ballroom, previously known as Sugar ...","858 Yates ST, VICTORIA, BC, V8W1L8, CA",,https://thecapitalballroom.com,other,19828.0,2025-03-09 18:32:22.667042,1.0,other
2787,Five Alarm Funk,,Five Alarm Funk scheduled on 2025-03-15 at 20:00. (tickets),Saturday,2025-03-15,2025-03-15,20:00:00,,"The Capital Ballroom • Capital Ballroom, previously known as Sugar ...","858 Yates ST, VICTORIA, BC, V8W1L8, CA",,https://thecapitalballroom.com,other,19828.0,2025-03-09 18:32:22.667042,1.0,other
2788,Hieroglyphics,,Hieroglyphics scheduled on 2025-03-21 at 19:00. (Info),Friday,2025-03-21,2025-03-21,19:00:00,,"The Capital Ballroom • Capital Ballroom, previously known as Sugar ...","858 Yates ST, VICTORIA, BC, V8W1L8, CA",,https://thecapitalballroom.com,other,19828.0,2025-03-09 18:32:22.667042,1.0,other
2789,Bass Coast Pre-Party ft. The Librarian,,Bass Coast Pre-Party ft. The Librarian scheduled on 2025-03-22 at 21:00. (Info),Saturday,2025-03-22,2025-03-22,21:00:00,,"The Capital Ballroom • Capital Ballroom, previously known as Sugar ...","858 Yates ST, VICTORIA, BC, V8W1L8, CA",,https://thecapitalballroom.com,other,19828.0,2025-03-09 18:32:22.667042,1.0,other
2790,BEDOUIN SOUNDCLASH,,BEDOUIN SOUNDCLASH scheduled on 2025-03-23 at 19:00. (Info),Sunday,2025-03-23,2025-03-23,19:00:00,,"The Capital Ballroom • Capital Ballroom, previously known as Sugar ...","858 Yates ST, VICTORIA, BC, V8W1L8, CA",,https://thecapitalballroom.com,other,19828.0,2025-03-09 18:32:22.667042,1.0,other
2791,Troy Bond,,Troy Bond scheduled on 2025-03-28 at 19:00. (Info),Friday,2025-03-28,2025-03-28,19:00:00,,"The Capital Ballroom • Capital Ballroom, previously known as Sugar ...","858 Yates ST, VICTORIA, BC, V8W1L8, CA",,https://thecapitalballroom.com,other,19828.0,2025-03-09 18:32:22.667042,1.0,other
2792,Dubversified Culture Presents: Undergrowth,,Dubversified Culture Presents: Undergrowth scheduled on 2025-03-28 at 22:00. (Info),Friday,2025-03-28,2025-03-28,22:00:00,,"The Capital Ballroom • Capital Ballroom, previously known as Sugar ...","858 Yates ST, VICTORIA, BC, V8W1L8, CA",,https://thecapitalballroom.com,other,19828.0,2025-03-09 18:32:22.667042,1.0,other
2776,Alive Tango Practica,tango,"Alive Tango Practica event held on Wednesdays from 7:30-10pm. Admission: $10 / $5 students. Venue: 1303 Broad Street, Victoria.",Wednesday,2025-03-12,2025-03-12,19:30:00,22:00:00,Alive Tango Victoria – Argentine Tango in Victoria BC,"1303 Broad Street, Victoria,  BC, V8W 2A8, CA",$10 / $5 students,https://alivetangovictoria.ca/tag/practica/,social dance,1921.0,2025-03-09 18:30:02.267538,0.0,social dance
